idx,header,deltaG,amplicon_length,gamma,est_alpha,accession,taxid,superkingdom,phylum,class,order,family,genus,species
128,"PV185780.1 Selene setapinnis voucher USNM:FISH:466054 mitochondrion, complete genome",0,169,0,-0,PV185780.1,179369,NA,Chordata,Actinopteri,Carangiformes,Carangidae,Selene,Selene setapinnis
129,"PV185779.1 Seriola rivoliana voucher USNM:FISH:466070 mitochondrion, complete genome",0,169,0,-0,PV185779.1,173321,NA,Chordata,Actinopteri,Carangiformes,Carangidae,Seriola,Seriola rivoliana
130,"PV185778.1 Selar crumenophthalmus voucher USNM:FISH:466055 mitochondrion, complete genome",0,170,0,-0,PV185778.1,146146,NA,Chordata,Actinopteri,Carangiformes,Carangidae,Selar,Selar crumenophthalmus
131,"PV185777.1 Trachurus lathami voucher USNM:FISH:466035 mitochondrion, complete genome",0,169,0,-0,PV185777.1,179371,NA,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,Trachurus lathami
132,"PV185776.1 Seriolina nigrofasciata voucher USNM:FISH:435399 mitochondrion, complete genome",0,169,0,-0,PV185776.1,436009,NA,Chordata,Actinopteri,Carangiformes,Carangidae,Seriolina,Seriolina nigrofasciata
133,"PV185775.1 Caranx crysos voucher USNM:FISH:466020 mitochondrion, complete genome",0,169,0,-0,PV185775.1,173309,NA,Chordata,Actinopteri,Carangiformes,Carangidae,Caranx,Caranx crysos
134,"PV185774.1 Decapterus macarellus voucher USNM:FISH:466507 mitochondrion, complete genome",0,169,0,-0,PV185774.1,146143,NA,Chordata,Actinopteri,Carangiformes,Carangidae,Decapterus,Decapterus macarellus
135,"PV174434.1 Saiga tatarica mitochondrion, complete genome",30.178912179733803,168,30.178912179733803,-0.09053673653920141,PV174434.1,34875,NA,Chordata,Mammalia,Artiodactyla,Bovidae,Saiga,Saiga tatarica
136,"PV239887.1 Lagopus muta japonica voucher NSMT-DNA55122 mitochondrion, complete genome",31.976922791948986,176,31.976922791948986,-0.09593076837584696,PV239887.1,1604048,NA,Chordata,Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta
137,"PV239885.1 Lagopus muta voucher NSMT-A21740 mitochondrion, complete genome",31.976922791948986,176,31.976922791948986,-0.09593076837584696,PV239885.1,64668,NA,Chordata,Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta
138,"PP350837.1 Eonemachilus caohaiensis isolate GZFRI20221129001 mitochondrion, complete genome",0,175,0,-0,PP350837.1,3122041,NA,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Eonemachilus,Eonemachilus caohaiensis
139,"PQ356185.2 Triplophysa sp. y SS-2024 mitochondrion, complete genome",0,171,0,-0,PQ356185.2,3349501,NA,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Triplophysa,Triplophysa sp. y SS-2024
141,"MH166794.2 Squatina squatina voucher OC-282 mitochondrion, complete genome",41.04123751882368,183,41.04123751882368,-0.12312371255647103,MH166794.2,263718,NA,Chordata,Chondrichthyes,NA,Squatinidae,Squatina,Squatina squatina
142,"PP897909.1 Lethrinus nebulosus isolate OG14 mitochondrion, complete genome",0,169,0,-0,PP897909.1,182658,NA,Chordata,Actinopteri,Spariformes,Lethrinidae,Lethrinus,Lethrinus nebulosus
143,"PV170626.1 Pristipomoides sieboldii voucher USNM:FISH:466429 mitochondrion, complete genome",5.20006555509142,170,5.20006555509142,-0.015600196665274261,PV170626.1,443712,NA,Chordata,Actinopteri,Lutjaniformes,Lutjanidae,Pristipomoides,Pristipomoides sieboldii
144,"PV170625.1 Pristipomoides argyrogrammicus voucher USNM:FISH:466427 mitochondrion, complete genome",0,170,0,-0,PV170625.1,1459836,NA,Chordata,Actinopteri,Lutjaniformes,Lutjanidae,Pristipomoides,Pristipomoides argyrogrammicus
145,"PV170623.1 Pristipomoides zonatus voucher USNM:FISH:466467 mitochondrion, complete genome",0,170,0,-0,PV170623.1,1508078,NA,Chordata,Actinopteri,Lutjaniformes,Lutjanidae,Pristipomoides,Pristipomoides zonatus
146,"PV170614.1 Pristipomoides filamentosus voucher USNM:FISH:466465 mitochondrion, complete genome",5.20006555509142,170,5.20006555509142,-0.015600196665274261,PV170614.1,398258,NA,Chordata,Actinopteri,Lutjaniformes,Lutjanidae,Pristipomoides,Pristipomoides filamentosus
147,"PV170597.1 Pristipomoides auricilla voucher USNM:FISH:466494 mitochondrion, complete genome",5.20006555509142,170,5.20006555509142,-0.015600196665274261,PV170597.1,1156133,NA,Chordata,Actinopteri,Lutjaniformes,Lutjanidae,Pristipomoides,Pristipomoides auricilla
148,"PV170595.1 Etelis coruscans voucher USNM:FISH:466452 mitochondrion, complete genome",12.5955576802011,169,12.5955576802011,-0.0377866730406033,PV170595.1,1003729,NA,Chordata,Actinopteri,Lutjaniformes,Lutjanidae,Etelis,Etelis coruscans
149,"PV170592.1 Etelis carbunculus voucher USNM:FISH:466437 mitochondrion, complete genome",12.5955576802011,169,12.5955576802011,-0.0377866730406033,PV170592.1,443693,NA,Chordata,Actinopteri,Lutjaniformes,Lutjanidae,Etelis,Etelis carbunculus
150,"PV170562.1 Aphareus furca voucher USNM:FISH:466541 mitochondrion, complete genome",0,172,0,-0,PV170562.1,396779,NA,Chordata,Actinopteri,Lutjaniformes,Lutjanidae,Aphareus,Aphareus furca
151,"PV170561.1 Lutjanus kasmira voucher USNM:FISH:466540 mitochondrion, complete genome",5.20006555509142,169,5.20006555509142,-0.015600196665274261,PV170561.1,396787,NA,Chordata,Actinopteri,Lutjaniformes,Lutjanidae,Lutjanus,Lutjanus kasmira
152,"PV170540.1 Paracaesio caerulea voucher USNM:FISH:466425 mitochondrion, complete genome",5.20006555509142,169,5.20006555509142,-0.015600196665274261,PV170540.1,1522414,NA,Chordata,Actinopteri,Lutjaniformes,Lutjanidae,Paracaesio,Paracaesio caerulea
153,"PP409972.1 UNVERIFIED: Lutra lutra isolate LUT02 mitochondrion, complete genome",30.178912179733803,169,30.178912179733803,-0.09053673653920141,PP409972.1,9657,NA,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,Lutra lutra
154,"PP025975.1 Triplophysa wulongensis voucher GZNU 20180704001 mitochondrion, complete genome",0,175,0,-0,PP025975.1,2829714,NA,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Triplophysa,Triplophysa wulongensis
155,"OR682198.1 Neofelis nebulosa mitochondrion, complete genome",30.178912179733803,169,30.178912179733803,-0.09053673653920141,OR682198.1,61452,NA,Chordata,Mammalia,Carnivora,Felidae,Neofelis,Neofelis nebulosa
156,"OR537182.1 Thymallus thymallus isolate LAP10 mitochondrion, complete genome",0,169,0,-0,OR537182.1,36185,NA,Chordata,Actinopteri,Salmoniformes,Salmonidae,Thymallus,Thymallus thymallus
157,"PV126279.1 Crotaphopeltis tornieri isolate ID_MTSN7300 mitochondrion, complete genome",67.7059956555668,161,67.7059956555668,-0.2031179869667004,PV126279.1,186550,NA,Chordata,Lepidosauria,Squamata,Colubridae,Crotaphopeltis,Crotaphopeltis tornieri
159,"PV132446.1 Branta canadensis voucher RBC11371 mitochondrion, complete genome",31.976922791948986,186,31.976922791948986,-0.09593076837584696,PV132446.1,8853,NA,Chordata,Aves,Anseriformes,Anatidae,Branta,Branta canadensis
160,"PV132445.1 Bonasa umbellus voucher RBC22678 mitochondrion, complete genome",31.976922791948986,177,31.976922791948986,-0.09593076837584696,PV132445.1,9000,NA,Chordata,Aves,Galliformes,Phasianidae,Bonasa,Bonasa umbellus
161,"PV132444.1 Aspidoscelis sexlineatus mitochondrion, complete genome",44.24059643401223,170,44.24059643401223,-0.1327217893020367,PV132444.1,68356,NA,Chordata,Lepidosauria,Squamata,Teiidae,Aspidoscelis,Aspidoscelis sexlineatus
162,"MW026682.1 Chrysochir aurea mitochondrion, complete genome",22.77220971177253,170,22.77220971177253,-0.0683166291353176,MW026682.1,3353606,NA,Chordata,Actinopteri,NA,Sciaenidae,Chrysochir,Chrysochir aurea
163,"PP271916.1 Trachops coffini mitochondrion, complete genome",30.178912179733803,168,30.178912179733803,-0.09053673653920141,PP271916.1,3370920,NA,Chordata,Mammalia,Chiroptera,Phyllostomidae,Trachops,Trachops coffini
164,"PP272106.1 Oncorhynchus gorbuscha voucher MNHN-IC-2022-0168 mitochondrion, complete genome",0,170,0,-0,PP272106.1,8017,NA,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus gorbuscha
165,"PP129633.1 Epinephelus cyanopodus x Epinephelus tukula mitochondrion, complete genome",0,170,0,-0,PP129633.1,3118988,NA,Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,Epinephelus cyanopodus x Epinephelus tukula
166,"PV090785.1 Vulpes velox mitochondrion, complete genome",30.178912179733803,169,30.178912179733803,-0.09053673653920141,PV090785.1,9631,NA,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes velox
167,"PV090784.1 Vulpes macrotis mitochondrion, complete genome",30.178912179733803,169,30.178912179733803,-0.09053673653920141,PV090784.1,9630,NA,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes macrotis
168,"PV090783.1 Vulpes cana mitochondrion, complete genome",30.178912179733803,169,30.178912179733803,-0.09053673653920141,PV090783.1,354190,NA,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes cana
169,"PQ783625.1 Pezoporus wallicus isolate ANWC-B61680 voucher ANWC B61680 mitochondrion, complete genome",17.976648803927375,181,17.976648803927375,-0.05392994641178213,PQ783625.1,35540,NA,Chordata,Aves,Psittaciformes,Psittacidae,Pezoporus,Pezoporus wallicus
170,"PQ783624.1 Neopsephotus bourkii isolate Nb327-2 voucher ANWC B33004 mitochondrion, complete genome",17.976648803927375,183,17.976648803927375,-0.05392994641178213,PQ783624.1,309878,NA,Chordata,Aves,Psittaciformes,Psittacidae,Neopsephotus,Neopsephotus bourkii
172,"PQ164987.1 Ziphius cavirostris isolate S-2407-73 mitochondrion, complete genome",30.795203190159608,170,30.795203190159608,-0.09238560957047882,PQ164987.1,9760,NA,Chordata,Mammalia,Artiodactyla,Ziphiidae,Ziphius,Ziphius cavirostris
173,"PV040731.1 Ambystoma macrodactylum voucher am-AMMA5 mitochondrion, complete genome",14.57939694086571,181,14.57939694086571,-0.04373819082259713,PV040731.1,43111,NA,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma macrodactylum
174,"PV040729.1 Acipenser transmontanus mitochondrion, complete genome",0,180,0,-0,PV040729.1,7904,NA,Chordata,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,Acipenser transmontanus
175,"PV040728.1 Acipenser medirostris mitochondrion, complete genome",0,180,0,-0,PV040728.1,7908,NA,Chordata,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,Acipenser medirostris
176,"OQ420716.1 Lethrinus atlanticus mitochondrion, complete genome",0,169,0,-0,OQ420716.1,182649,NA,Chordata,Actinopteri,Spariformes,Lethrinidae,Lethrinus,Lethrinus atlanticus
178,"PV077897.1 Eleutheronema rhadinum mitochondrion, complete genome",0,171,0,-0,PV077897.1,1367094,NA,Chordata,Actinopteri,NA,Polynemidae,Eleutheronema,Eleutheronema rhadinum
179,"PV077896.1 Eleutheronema tetradactylum mitochondrion, complete genome",0,174,0,-0,PV077896.1,210139,NA,Chordata,Actinopteri,NA,Polynemidae,Eleutheronema,Eleutheronema tetradactylum
180,"PQ932618.1 Schistura rara mitochondrion, complete genome",0,173,0,-0,PQ932618.1,3360752,NA,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Schistura,Schistura rara
181,"PQ932617.1 Rhinogobius sp. mitochondrion, complete genome",0,169,0,-0,PQ932617.1,3127180,NA,Chordata,Actinopteri,Gobiiformes,Gobiidae,Rhinogobius,Rhinogobius sp.
182,"PQ997938.1 Balaenoptera ricei voucher NIST 3 NM17K954C mitochondrion, complete genome",30.795203190159608,170,30.795203190159608,-0.09238560957047882,PQ997938.1,2746895,NA,Chordata,Mammalia,Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera ricei
183,"PV054332.1 Microctenopoma stevenorrisi voucher SAIAB:202273 mitochondrion, complete genome",0,168,0,-0,PV054332.1,3016805,NA,Chordata,Actinopteri,Anabantiformes,Anabantidae,Microctenopoma,Microctenopoma stevenorrisi
184,"PV054331.1 Microctenopoma steveboyesi voucher SAIAB:204020 mitochondrion, complete genome",0,168,0,-0,PV054331.1,3016806,NA,Chordata,Actinopteri,Anabantiformes,Anabantidae,Microctenopoma,Microctenopoma steveboyesi
185,"PV054330.1 Ctenopoma multispine voucher SAIAB:204158 mitochondrion, complete genome",0,170,0,-0,PV054330.1,2893481,NA,Chordata,Actinopteri,Anabantiformes,Anabantidae,Ctenopoma,Ctenopoma multispine
186,"PV054329.1 Ctenopoma kingsleyae voucher SAIAB:194701 mitochondrion, complete genome",6.609040652945632,171,6.609040652945632,-0.019827121958836895,PV054329.1,313158,NA,Chordata,Actinopteri,Anabantiformes,Anabantidae,Ctenopoma,Ctenopoma kingsleyae
187,"PV054328.1 Sandelia bainsii voucher SAIAB:193890 mitochondrion, complete genome",0,169,0,-0,PV054328.1,2777736,NA,Chordata,Actinopteri,Anabantiformes,Anabantidae,Sandelia,Sandelia bainsii
188,"PV075036.1 Bagroides melapterus voucher BR002_01 mitochondrion, complete genome",8.362418485698758,172,8.362418485698758,-0.025087255457096273,PV075036.1,2709347,NA,Chordata,Actinopteri,Siluriformes,Bagridae,Bagroides,Bagroides melapterus
189,"PV069720.1 Thunnus orientalis isolate LGM084 mitochondrion, complete genome",0,168,0,-0,PV069720.1,8238,NA,Chordata,Actinopteri,Scombriformes,Scombridae,Thunnus,Thunnus orientalis
190,"PV069719.1 Thunnus maccoyii isolate LGM079 mitochondrion, complete genome",0,168,0,-0,PV069719.1,8240,NA,Chordata,Actinopteri,Scombriformes,Scombridae,Thunnus,Thunnus maccoyii
191,"PP411914.1 Gasterosteus aculeatus mitochondrion, complete genome",0,169,0,-0,PP411914.1,69293,NA,Chordata,Actinopteri,Perciformes,Gasterosteidae,Gasterosteus,Gasterosteus aculeatus
192,"PV072728.1 Ascaphus truei mitochondrion, complete genome",20.779475102705483,179,20.779475102705483,-0.06233842530811645,PV072728.1,8439,NA,Chordata,Amphibia,Anura,Ascaphidae,Ascaphus,Ascaphus truei
193,"PQ932612.1 Coptodon zillii mitochondrion, complete genome",0,167,0,-0,PQ932612.1,8130,NA,Chordata,Actinopteri,Cichliformes,Cichlidae,Coptodon,Coptodon zillii
194,"PQ878651.1 Orcinus orca isolate KU340 voucher personal collection:Olga Filatova:2022-03 mitochondrion, complete genome",30.178912179733803,171,30.178912179733803,-0.09053673653920141,PQ878651.1,9733,NA,Chordata,Mammalia,Artiodactyla,Delphinidae,Orcinus,Orcinus orca
195,"PV068165.1 Crotaphopeltis hotamboeia isolate ID_MTSN8994 mitochondrion, complete genome",69.30736434588601,162,69.30736434588601,-0.20792209303765805,PV068165.1,190824,NA,Chordata,Lepidosauria,Squamata,Colubridae,Crotaphopeltis,Crotaphopeltis hotamboeia
196,"OR936095.1 Karstsinnectes cehengensis voucher GZNU 20230106003 mitochondrion, complete genome",0,172,0,-0,OR936095.1,3356533,NA,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Karstsinnectes,Karstsinnectes cehengensis
197,"OR911369.1 Pomatomus saltator mitochondrion, complete genome",0,169,0,-0,OR911369.1,94948,NA,Chordata,Actinopteri,Scombriformes,Pomatomidae,Pomatomus,Pomatomus saltator
199,"PP818749.1 Pomacentrus bankanensis isolate G219 mitochondrion, complete genome",0,169,0,-0,PP818749.1,80953,NA,Chordata,Actinopteri,NA,Pomacentridae,Pomacentrus,Pomacentrus bankanensis
200,"PP818748.1 Dascyllus reticulatus isolate G231 mitochondrion, complete genome",27.300001319483233,170,27.300001319483233,-0.0819000039584497,PP818748.1,80951,NA,Chordata,Actinopteri,NA,Pomacentridae,Dascyllus,Dascyllus reticulatus
201,"PP818747.1 Teixeirichthys jordani isolate G230 mitochondrion, complete genome",7.226776976266812,168,7.226776976266812,-0.021680330928800437,PP818747.1,80998,NA,Chordata,Actinopteri,NA,Pomacentridae,Teixeirichthys,Teixeirichthys jordani
202,"PP461487.1 Macrophyllum macrophyllum voucher QCAZ 15869 mitochondrion, complete genome",36.78795283267944,171,36.78795283267944,-0.11036385849803831,PP461487.1,148062,NA,Chordata,Mammalia,Chiroptera,Phyllostomidae,Macrophyllum,Macrophyllum macrophyllum
203,"PP461486.1 Phylloderma stenops voucher QCAZ 18527 mitochondrion, complete genome",30.178912179733803,168,30.178912179733803,-0.09053673653920141,PP461486.1,148072,NA,Chordata,Mammalia,Chiroptera,Phyllostomidae,Phylloderma,Phylloderma stenops
204,"PP461485.1 Phyllostomus hastatus voucher QCAZ 15844 mitochondrion, complete genome",30.178912179733803,168,30.178912179733803,-0.09053673653920141,PP461485.1,9423,NA,Chordata,Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus hastatus
205,"PP461484.1 Trachops cirrhosus voucher ROM 125914 mitochondrion, complete genome",30.178912179733803,168,30.178912179733803,-0.09053673653920141,PP461484.1,148073,NA,Chordata,Mammalia,Chiroptera,Phyllostomidae,Trachops,Trachops cirrhosus
206,"PV054095.1 Ambystoma tigrinum mitochondrion, complete genome",27.388515755651117,181,27.388515755651117,-0.08216554726695335,PV054095.1,8305,NA,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma tigrinum
207,"PQ766607.1 Vespertilio murinus isolate 22-2448 mitochondrion, complete genome",17.279415249492523,170,17.279415249492523,-0.05183824574847757,PQ766607.1,59485,NA,Chordata,Mammalia,Chiroptera,Vespertilionidae,Vespertilio,Vespertilio murinus
208,"PQ594835.1 Saxicola stejnegeri mitochondrion, complete genome",34.19363390702331,183,34.19363390702331,-0.10258090172106994,PQ594835.1,1663730,NA,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,Saxicola stejnegeri
209,"OP747050.1 Bostrychus sinensis mitochondrion, complete genome",0,168,0,-0,OP747050.1,86224,NA,Chordata,Actinopteri,Gobiiformes,Eleotridae,Bostrychus,Bostrychus sinensis
210,"PQ385614.1 Clarias teijsmanni mitochondrion, complete genome",13.562484040790178,176,13.562484040790178,-0.040687452122370536,PQ385614.1,1081678,NA,Chordata,Actinopteri,Siluriformes,Clariidae,Clarias,Clarias teijsmanni
211,"OP205218.1 Eubalaena japonica isolate SWFSC_MMASTR_62934 mitochondrion, complete genome",30.795203190159608,170,30.795203190159608,-0.09238560957047882,OP205218.1,302098,NA,Chordata,Mammalia,Artiodactyla,Balaenidae,Eubalaena,Eubalaena japonica
212,"OP205191.1 Eubalaena glacialis isolate SWFSC_MMASTR_28311 mitochondrion, complete genome",30.795203190159608,170,30.795203190159608,-0.09238560957047882,OP205191.1,27606,NA,Chordata,Mammalia,Artiodactyla,Balaenidae,Eubalaena,Eubalaena glacialis
213,"OP205180.1 Eubalaena australis isolate Eaus_AP006474 mitochondrion, complete genome",30.795203190159608,170,30.795203190159608,-0.09238560957047882,OP205180.1,160595,NA,Chordata,Mammalia,Artiodactyla,Balaenidae,Eubalaena,Eubalaena australis
214,"ON675436.1 Balaenoptera musculus isolate SWFSC_MMASTR_139526 mitochondrion, complete genome",30.795203190159608,170,30.795203190159608,-0.09238560957047882,ON675436.1,9771,NA,Chordata,Mammalia,Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera musculus
215,"ON652964.1 Pseudorca crassidens isolate SWFSC_MMASTR_186425 mitochondrion, complete genome",30.795203190159608,171,30.795203190159608,-0.09238560957047882,ON652964.1,82174,NA,Chordata,Mammalia,Artiodactyla,Delphinidae,Pseudorca,Pseudorca crassidens
216,"ON652908.1 Peponocephala electra isolate SWFSC_MMASTR_126108 mitochondrion, complete genome",30.178912179733803,171,30.178912179733803,-0.09053673653920141,ON652908.1,103596,NA,Chordata,Mammalia,Artiodactyla,Delphinidae,Peponocephala,Peponocephala electra
217,"MZ772972.1 Phocoena spinipinnis isolate SWFSC LAB ID 1095 mitochondrion, complete genome",21.378703746803613,170,21.378703746803613,-0.06413611124041084,MZ772972.1,27614,NA,Chordata,Mammalia,Artiodactyla,Phocoenidae,Phocoena,Phocoena spinipinnis
218,"MZ772969.1 Phocoena sinus isolate SWFSC LAB ID 186935 mitochondrion, complete genome",30.178912179733803,170,30.178912179733803,-0.09053673653920141,MZ772969.1,42100,NA,Chordata,Mammalia,Artiodactyla,Phocoenidae,Phocoena,Phocoena sinus
219,"MZ772957.1 Phocoena phocoena isolate SWFSC LAB ID 57788 mitochondrion, complete genome",30.178912179733803,170,30.178912179733803,-0.09053673653920141,MZ772957.1,9742,NA,Chordata,Mammalia,Artiodactyla,Phocoenidae,Phocoena,Phocoena phocoena
